country,country_code,year_week,source,new_cases,number_sequenced,percent_cases_sequenced,valid_denominator,WHO_label,variant,number_detections_variant,number_sequenced_known_variant,percent_variant
Mexico,MX,2021-37,GISAID,16901,697,4.1,TRUE,Beta,B.1.351,0,697,0
Mexico,MX,2021-37,GISAID,16901,697,4.1,TRUE,Epsilon,B.1.427/B.1.429,0,697,0
Mexico,MX,2021-37,GISAID,16901,697,4.1,TRUE,Other,B.1.525,0,697,0
Mexico,MX,2021-37,GISAID,16901,697,4.1,TRUE,Other,B.1.526,0,697,0
Mexico,MX,2021-37,GISAID,16901,697,4.1,TRUE,Other,B.1.616,0,697,0
Mexico,MX,2021-37,GISAID,16901,697,4.1,TRUE,Delta,B.1.617,0,697,0
Mexico,MX,2021-37,GISAID,16901,697,4.1,TRUE,Delta,B.1.617.1,0,697,0
Mexico,MX,2021-37,GISAID,16901,697,4.1,TRUE,Delta,B.1.617.2,689,697,98.9
Mexico,MX,2021-37,GISAID,16901,697,4.1,TRUE,Delta,B.1.617.3,0,697,0
Mexico,MX,2021-37,GISAID,16901,697,4.1,TRUE,Other,B.1.620,0,697,0
Mexico,MX,2021-37,GISAID,16901,697,4.1,TRUE,Mu,B.1.621,0,697,0
Mexico,MX,2021-37,GISAID,16901,697,4.1,TRUE,Lambda,C.1.2,0,697,0
Mexico,MX,2021-37,GISAID,16901,697,4.1,TRUE,Lambda,C.37,0,697,0
Mexico,MX,2021-37,GISAID,16901,697,4.1,TRUE,Gamma,P.1,2,697,0.3
Mexico,MX,2021-37,GISAID,16901,697,4.1,TRUE,Gamma,P.3,0,697,0
Mexico,MX,2021-37,GISAID,16901,697,4.1,TRUE,Other,Other,3,697,0.4
Mexico,MX,2021-38,GISAID,14038,548,3.9,TRUE,Other,AT.1,0,548,0
Mexico,MX,2021-38,GISAID,14038,548,3.9,TRUE,Delta,AY.4.2,2,548,0.4
Mexico,MX,2021-38,GISAID,14038,548,3.9,TRUE,Alpha,B.1.1.7,0,548,0
Mexico,MX,2021-38,GISAID,14038,548,3.9,TRUE,Alpha,B.1.1.7+E484K,0,548,0
Mexico,MX,2021-38,GISAID,14038,548,3.9,TRUE,Beta,B.1.351,0,548,0
Mexico,MX,2021-38,GISAID,14038,548,3.9,TRUE,Epsilon,B.1.427/B.1.429,0,548,0
Mexico,MX,2021-38,GISAID,14038,548,3.9,TRUE,Other,B.1.525,0,548,0
Mexico,MX,2021-38,GISAID,14038,548,3.9,TRUE,Other,B.1.526,0,548,0
Mexico,MX,2021-38,GISAID,14038,548,3.9,TRUE,Other,B.1.616,0,548,0
Mexico,MX,2021-38,GISAID,14038,548,3.9,TRUE,Delta,B.1.617,0,548,0
Mexico,MX,2021-38,GISAID,14038,548,3.9,TRUE,Delta,B.1.617.1,0,548,0
Mexico,MX,2021-38,GISAID,14038,548,3.9,TRUE,Delta,B.1.617.2,546,548,99.6
Mexico,MX,2021-38,GISAID,14038,548,3.9,TRUE,Delta,B.1.617.3,0,548,0
Mexico,MX,2021-38,GISAID,14038,548,3.9,TRUE,Other,B.1.620,0,548,0
Mexico,MX,2021-38,GISAID,14038,548,3.9,TRUE,Mu,B.1.621,0,548,0
Mexico,MX,2021-38,GISAID,14038,548,3.9,TRUE,Lambda,C.1.2,0,548,0
Mexico,MX,2021-38,GISAID,14038,548,3.9,TRUE,Lambda,C.37,0,548,0
Mexico,MX,2021-38,GISAID,14038,548,3.9,TRUE,Gamma,P.1,0,548,0
Mexico,MX,2021-38,GISAID,14038,548,3.9,TRUE,Gamma,P.3,0,548,0
Mexico,MX,2021-38,GISAID,14038,548,3.9,TRUE,Other,Other,0,548,0
Mexico,MX,2021-39,GISAID,11405,484,4.2,TRUE,Other,AT.1,0,484,0
Mexico,MX,2021-39,GISAID,11405,484,4.2,TRUE,Delta,AY.4.2,7,484,1.4
Mexico,MX,2021-39,GISAID,11405,484,4.2,TRUE,Alpha,B.1.1.7,0,484,0
Mexico,MX,2021-39,GISAID,11405,484,4.2,TRUE,Alpha,B.1.1.7+E484K,0,484,0
Mexico,MX,2021-39,GISAID,11405,484,4.2,TRUE,Beta,B.1.351,0,484,0
Mexico,MX,2021-39,GISAID,11405,484,4.2,TRUE,Epsilon,B.1.427/B.1.429,0,484,0
Mexico,MX,2021-39,GISAID,11405,484,4.2,TRUE,Other,B.1.525,0,484,0
Mexico,MX,2021-39,GISAID,11405,484,4.2,TRUE,Other,B.1.526,0,484,0
Mexico,MX,2021-39,GISAID,11405,484,4.2,TRUE,Other,B.1.616,0,484,0
Mexico,MX,2021-39,GISAID,11405,484,4.2,TRUE,Delta,B.1.617,0,484,0
Mexico,MX,2021-39,GISAID,11405,484,4.2,TRUE,Delta,B.1.617.1,0,484,0
Mexico,MX,2021-39,GISAID,11405,484,4.2,TRUE,Delta,B.1.617.2,473,484,97.7
Mexico,MX,2021-39,GISAID,11405,484,4.2,TRUE,Delta,B.1.617.3,0,484,0
Mexico,MX,2021-39,GISAID,11405,484,4.2,TRUE,Other,B.1.620,0,484,0
Mexico,MX,2021-39,GISAID,11405,484,4.2,TRUE,Mu,B.1.621,4,484,0.8
Mexico,MX,2021-39,GISAID,11405,484,4.2,TRUE,Lambda,C.1.2,0,484,0
Mexico,MX,2021-39,GISAID,11405,484,4.2,TRUE,Lambda,C.37,0,484,0
Mexico,MX,2021-39,GISAID,11405,484,4.2,TRUE,Gamma,P.1,0,484,0
Mexico,MX,2021-39,GISAID,11405,484,4.2,TRUE,Gamma,P.3,0,484,0
Mexico,MX,2021-39,GISAID,11405,484,4.2,TRUE,Other,Other,0,484,0
Mexico,MX,2021-40,GISAID,10740,281,2.6,TRUE,Other,AT.1,0,281,0
Mexico,MX,2021-40,GISAID,10740,281,2.6,TRUE,Delta,AY.4.2,7,281,2.5
Mexico,MX,2021-40,GISAID,10740,281,2.6,TRUE,Alpha,B.1.1.7,0,281,0
Mexico,MX,2021-40,GISAID,10740,281,2.6,TRUE,Alpha,B.1.1.7+E484K,0,281,0
Mexico,MX,2021-40,GISAID,10740,281,2.6,TRUE,Beta,B.1.351,0,281,0
Mexico,MX,2021-40,GISAID,10740,281,2.6,TRUE,Epsilon,B.1.427/B.1.429,0,281,0
Mexico,MX,2021-40,GISAID,10740,281,2.6,TRUE,Other,B.1.525,0,281,0
Mexico,MX,2021-40,GISAID,10740,281,2.6,TRUE,Other,B.1.526,0,281,0
Mexico,MX,2021-40,GISAID,10740,281,2.6,TRUE,Other,B.1.616,0,281,0
Mexico,MX,2021-40,GISAID,10740,281,2.6,TRUE,Delta,B.1.617,0,281,0
Mexico,MX,2021-40,GISAID,10740,281,2.6,TRUE,Delta,B.1.617.1,0,281,0
Mexico,MX,2021-40,GISAID,10740,281,2.6,TRUE,Delta,B.1.617.2,273,281,97.2
Mexico,MX,2021-40,GISAID,10740,281,2.6,TRUE,Delta,B.1.617.3,0,281,0
Mexico,MX,2021-40,GISAID,10740,281,2.6,TRUE,Other,B.1.620,0,281,0
Mexico,MX,2021-40,GISAID,10740,281,2.6,TRUE,Mu,B.1.621,1,281,0.4
Mexico,MX,2021-40,GISAID,10740,281,2.6,TRUE,Lambda,C.1.2,0,281,0
Mexico,MX,2021-40,GISAID,10740,281,2.6,TRUE,Lambda,C.37,0,281,0
Mexico,MX,2021-40,GISAID,10740,281,2.6,TRUE,Gamma,P.1,0,281,0
Mexico,MX,2021-40,GISAID,10740,281,2.6,TRUE,Gamma,P.3,0,281,0
Mexico,MX,2021-40,GISAID,10740,281,2.6,TRUE,Other,Other,0,281,0
Mexico,MX,2021-41,GISAID,11011,62,0.6,TRUE,Other,AT.1,0,62,0
Mexico,MX,2021-41,GISAID,11011,62,0.6,TRUE,Delta,AY.4.2,4,62,6.5
Mexico,MX,2021-41,GISAID,11011,62,0.6,TRUE,Alpha,B.1.1.7,0,62,0
Mexico,MX,2021-41,GISAID,11011,62,0.6,TRUE,Alpha,B.1.1.7+E484K,0,62,0
Mexico,MX,2021-41,GISAID,11011,62,0.6,TRUE,Beta,B.1.351,0,62,0
Mexico,MX,2021-41,GISAID,11011,62,0.6,TRUE,Epsilon,B.1.427/B.1.429,0,62,0
Mexico,MX,2021-41,GISAID,11011,62,0.6,TRUE,Other,B.1.525,0,62,0
Mexico,MX,2021-41,GISAID,11011,62,0.6,TRUE,Other,B.1.526,0,62,0
Mexico,MX,2021-41,GISAID,11011,62,0.6,TRUE,Other,B.1.616,0,62,0
Mexico,MX,2021-41,GISAID,11011,62,0.6,TRUE,Delta,B.1.617,0,62,0
Mexico,MX,2021-41,GISAID,11011,62,0.6,TRUE,Delta,B.1.617.1,0,62,0
Mexico,MX,2021-41,GISAID,11011,62,0.6,TRUE,Delta,B.1.617.2,58,62,93.5
Mexico,MX,2021-41,GISAID,11011,62,0.6,TRUE,Delta,B.1.617.3,0,62,0
Mexico,MX,2021-41,GISAID,11011,62,0.6,TRUE,Other,B.1.620,0,62,0
Mexico,MX,2021-41,GISAID,11011,62,0.6,TRUE,Mu,B.1.621,0,62,0
Mexico,MX,2021-41,GISAID,11011,62,0.6,TRUE,Lambda,C.1.2,0,62,0
Mexico,MX,2021-41,GISAID,11011,62,0.6,TRUE,Lambda,C.37,0,62,0
Mexico,MX,2021-41,GISAID,11011,62,0.6,TRUE,Gamma,P.1,0,62,0
Mexico,MX,2021-41,GISAID,11011,62,0.6,TRUE,Gamma,P.3,0,62,0
Mexico,MX,2021-41,GISAID,11011,62,0.6,TRUE,Other,Other,0,62,0
Mexico,MX,2021-42,GISAID,7466,6,0.1,TRUE,Other,AT.1,0,6,0
Mexico,MX,2021-42,GISAID,7466,6,0.1,TRUE,Delta,AY.4.2,0,6,0
Mexico,MX,2021-42,GISAID,7466,6,0.1,TRUE,Alpha,B.1.1.7,0,6,0
Mexico,MX,2021-42,GISAID,7466,6,0.1,TRUE,Alpha,B.1.1.7+E484K,0,6,0
Mexico,MX,2021-42,GISAID,7466,6,0.1,TRUE,Beta,B.1.351,0,6,0
Mexico,MX,2021-42,GISAID,7466,6,0.1,TRUE,Epsilon,B.1.427/B.1.429,0,6,0
Mexico,MX,2021-42,GISAID,7466,6,0.1,TRUE,Other,B.1.525,0,6,0
Mexico,MX,2021-42,GISAID,7466,6,0.1,TRUE,Other,B.1.526,0,6,0
Mexico,MX,2021-42,GISAID,7466,6,0.1,TRUE,Other,B.1.616,0,6,0
Mexico,MX,2021-42,GISAID,7466,6,0.1,TRUE,Delta,B.1.617,0,6,0
Mexico,MX,2021-42,GISAID,7466,6,0.1,TRUE,Delta,B.1.617.1,0,6,0
Mexico,MX,2021-42,GISAID,7466,6,0.1,TRUE,Delta,B.1.617.2,6,6,100
Mexico,MX,2021-42,GISAID,7466,6,0.1,TRUE,Delta,B.1.617.3,0,6,0
Mexico,MX,2021-42,GISAID,7466,6,0.1,TRUE,Other,B.1.620,0,6,0
Mexico,MX,2021-42,GISAID,7466,6,0.1,TRUE,Mu,B.1.621,0,6,0
Mexico,MX,2021-42,GISAID,7466,6,0.1,TRUE,Lambda,C.1.2,0,6,0
Mexico,MX,2021-42,GISAID,7466,6,0.1,TRUE,Lambda,C.37,0,6,0
Mexico,MX,2021-42,GISAID,7466,6,0.1,TRUE,Gamma,P.1,0,6,0
Mexico,MX,2021-42,GISAID,7466,6,0.1,TRUE,Gamma,P.3,0,6,0
Mexico,MX,2021-42,GISAID,7466,6,0.1,TRUE,Other,Other,0,6,0
Mexico,MX,2020-40,TESSy,67476,34,0.1,TRUE,Alpha,B.1.1.7,4,31,12.9
Mexico,MX,2020-40,TESSy,67476,34,0.1,TRUE,Delta,B.1.617,,31,
Mexico,MX,2020-40,TESSy,67476,34,0.1,TRUE,Delta,B.1.617.2,1,31,3.2
Mexico,MX,2020-40,TESSy,67476,34,0.1,TRUE,Other,Other,26,31,83.9
Mexico,MX,2020-41,TESSy,82430,81,0.1,TRUE,Alpha,B.1.1.7,7,75,9.3
Mexico,MX,2020-41,TESSy,82430,81,0.1,TRUE,Delta,B.1.617,,75,
Mexico,MX,2020-41,TESSy,82430,81,0.1,TRUE,Delta,B.1.617.2,1,75,1.3
Mexico,MX,2020-41,TESSy,82430,81,0.1,TRUE,Other,Other,67,75,89.3
Mexico,MX,2020-42,TESSy,102935,32,0,TRUE,Alpha,B.1.1.7,9,29,31
Mexico,MX,2020-42,TESSy,102935,32,0,TRUE,Beta,B.1.351,2,29,6.9
Mexico,MX,2020-42,TESSy,102935,32,0,TRUE,Delta,B.1.617,,29,
Mexico,MX,2020-42,TESSy,102935,32,0,TRUE,Delta,B.1.617.2,1,29,3.4
Mexico,MX,2020-42,TESSy,102935,32,0,TRUE,Gamma,P.1,1,29,3.4
Mexico,MX,2020-42,TESSy,102935,32,0,TRUE,Other,Other,16,29,55.2
Mexico,MX,2020-43,TESSy,141502,19,0,TRUE,Alpha,B.1.1.7,4,19,21.1
Mexico,MX,2020-43,TESSy,141502,19,0,TRUE,Beta,B.1.351,2,19,10.5
Mexico,MX,2020-43,TESSy,141502,19,0,TRUE,Other,Other,13,19,68.4
Mexico,MX,2020-44,TESSy,142801,33,0,TRUE,Alpha,B.1.1.7,6,32,18.8
Mexico,MX,2020-44,TESSy,142801,33,0,TRUE,Delta,B.1.617,,32,
Mexico,MX,2020-44,TESSy,142801,33,0,TRUE,Delta,B.1.617.2,3,32,9.4
Mexico,MX,2020-44,TESSy,142801,33,0,TRUE,Other,Other,23,32,71.9
Mexico,MX,2020-45,TESSy,128720,46,0,TRUE,Alpha,B.1.1.7,4,41,9.8
Mexico,MX,2020-45,TESSy,128720,46,0,TRUE,Delta,B.1.617,,41,
Mexico,MX,2020-45,TESSy,128720,46,0,TRUE,Delta,B.1.617.2,1,41,2.4
Mexico,MX,2020-45,TESSy,128720,46,0,TRUE,Other,Other,36,41,87.8
Mexico,MX,2020-46,TESSy,102680,14,0,TRUE,Alpha,B.1.1.7,4,14,28.6
Mexico,MX,2020-46,TESSy,102680,14,0,TRUE,Beta,B.1.351,1,14,7.1
Mexico,MX,2020-46,TESSy,102680,14,0,TRUE,Other,Other,9,14,64.3
Mexico,MX,2020-47,TESSy,73662,29,0,TRUE,Alpha,B.1.1.7,8,25,32
Mexico,MX,2020-47,TESSy,73662,29,0,TRUE,Delta,B.1.617,,25,
Mexico,MX,2020-47,TESSy,73662,29,0,TRUE,Delta,B.1.617.2,2,25,8
Mexico,MX,2020-47,TESSy,73662,29,0,TRUE,Other,Other,15,25,60
Mexico,MX,2020-48,TESSy,54380,64,0.1,TRUE,Alpha,B.1.1.7,9,51,17.6
Mexico,MX,2020-48,TESSy,54380,64,0.1,TRUE,Delta,B.1.617,,51,
Mexico,MX,2020-48,TESSy,54380,64,0.1,TRUE,Delta,B.1.617.2,2,51,3.9
Mexico,MX,2020-48,TESSy,54380,64,0.1,TRUE,Other,Other,40,51,78.4
Mexico,MX,2020-49,TESSy,49211,176,0.4,TRUE,Alpha,B.1.1.7,3,174,1.7
Mexico,MX,2020-49,TESSy,49211,176,0.4,TRUE,Delta,B.1.617,,174,
Mexico,MX,2020-49,TESSy,49211,176,0.4,TRUE,Delta,B.1.617.2,1,174,0.6
Mexico,MX,2020-49,TESSy,49211,176,0.4,TRUE,Other,Other,170,174,97.7
Mexico,MX,2020-50,TESSy,56977,283,0.5,TRUE,Alpha,B.1.1.7,12,282,4.3
Mexico,MX,2020-50,TESSy,56977,283,0.5,TRUE,Delta,B.1.617,,282,
Mexico,MX,2020-50,TESSy,56977,283,0.5,TRUE,Delta,B.1.617.2,1,282,0.4
Mexico,MX,2020-50,TESSy,56977,283,0.5,TRUE,Other,Other,269,282,95.4
Mexico,MX,2020-51,TESSy,68911,426,0.6,TRUE,Alpha,B.1.1.7,35,420,8.3
Mexico,MX,2020-51,TESSy,68911,426,0.6,TRUE,Other,Other,385,420,91.7
Mexico,MX,2020-52,TESSy,74115,551,0.7,TRUE,Alpha,B.1.1.7,103,532,19.4
Mexico,MX,2020-52,TESSy,74115,551,0.7,TRUE,Delta,B.1.617,,532,
Mexico,MX,2020-52,TESSy,74115,551,0.7,TRUE,Delta,B.1.617.2,1,532,0.2
Mexico,MX,2020-52,TESSy,74115,551,0.7,TRUE,Gamma,P.1,1,532,0.2
Mexico,MX,2020-52,TESSy,74115,551,0.7,TRUE,Other,Other,427,532,80.3
Mexico,MX,2020-53,TESSy,109726,569,0.5,TRUE,Alpha,B.1.1.7,185,547,33.8
Mexico,MX,2020-53,TESSy,109726,569,0.5,TRUE,Delta,B.1.617,,547,
Mexico,MX,2020-53,TESSy,109726,569,0.5,TRUE,Delta,B.1.617.2,3,547,0.5
Mexico,MX,2020-53,TESSy,109726,569,0.5,TRUE,Other,Other,359,547,65.6
Mexico,MX,2021-01,TESSy,186577,680,0.4,TRUE,Alpha,B.1.1.7,292,642,45.5
Mexico,MX,2021-01,TESSy,186577,680,0.4,TRUE,Delta,B.1.617,,642,
Mexico,MX,2021-01,TESSy,186577,680,0.4,TRUE,Delta,B.1.617.2,2,642,0.3
Mexico,MX,2021-01,TESSy,186577,680,0.4,TRUE,Other,Other,348,642,54.2
Mexico,MX,2021-02,TESSy,238261,909,0.4,TRUE,Alpha,B.1.1.7,404,838,48.2
Mexico,MX,2021-02,TESSy,238261,909,0.4,TRUE,Delta,B.1.617,,838,
Mexico,MX,2021-02,TESSy,238261,909,0.4,TRUE,Delta,B.1.617.2,3,838,0.4
Mexico,MX,2021-02,TESSy,238261,909,0.4,TRUE,Gamma,P.1,1,838,0.1
Mexico,MX,2021-02,TESSy,238261,909,0.4,TRUE,Other,Other,430,838,51.3
Mexico,MX,2021-03,TESSy,237177,1153,0.5,TRUE,Alpha,B.1.1.7,410,1098,37.3
Mexico,MX,2021-03,TESSy,237177,1153,0.5,TRUE,Delta,B.1.617,1,1098,0.1
Mexico,MX,2021-03,TESSy,237177,1153,0.5,TRUE,Delta,B.1.617.2,4,1098,0.4
Mexico,MX,2021-03,TESSy,237177,1153,0.5,TRUE,Delta,B.1.617.3,1,1098,0.1
Mexico,MX,2021-03,TESSy,237177,1153,0.5,TRUE,Gamma,P.1,1,1098,0.1
Mexico,MX,2021-03,TESSy,237177,1153,0.5,TRUE,Other,Other,681,1098,62
Mexico,MX,2021-04,TESSy,178261,1206,0.7,TRUE,Alpha,B.1.1.7,477,1152,41.4
Mexico,MX,2021-04,TESSy,178261,1206,0.7,TRUE,Beta,B.1.351,3,1152,0.3
Mexico,MX,2021-04,TESSy,178261,1206,0.7,TRUE,Delta,B.1.617,,1152,
Mexico,MX,2021-04,TESSy,178261,1206,0.7,TRUE,Delta,B.1.617.2,5,1152,0.4
Mexico,MX,2021-04,TESSy,178261,1206,0.7,TRUE,Gamma,P.1,1,1152,0.1
Mexico,MX,2021-04,TESSy,178261,1206,0.7,TRUE,Other,Other,666,1152,57.8
Mexico,MX,2021-05,TESSy,111369,1176,1.1,TRUE,Alpha,B.1.1.7,461,1092,42.2
Mexico,MX,2021-05,TESSy,111369,1176,1.1,TRUE,Beta,B.1.351,7,1092,0.6
Mexico,MX,2021-05,TESSy,111369,1176,1.1,TRUE,Other,Other,624,1092,57.1
Mexico,MX,2021-06,TESSy,66234,1070,1.6,TRUE,Alpha,B.1.1.7,536,991,54.1
Mexico,MX,2021-06,TESSy,66234,1070,1.6,TRUE,Beta,B.1.351,15,991,1.5
Mexico,MX,2021-06,TESSy,66234,1070,1.6,TRUE,Delta,B.1.617,,991,
Mexico,MX,2021-06,TESSy,66234,1070,1.6,TRUE,Delta,B.1.617.2,1,991,0.1
Mexico,MX,2021-06,TESSy,66234,1070,1.6,TRUE,Other,Other,439,991,44.3
Mexico,MX,2021-07,TESSy,46205,1114,2.4,TRUE,Alpha,B.1.1.7,651,1050,62
Mexico,MX,2021-07,TESSy,46205,1114,2.4,TRUE,Beta,B.1.351,8,1050,0.8
Mexico,MX,2021-07,TESSy,46205,1114,2.4,TRUE,Delta,B.1.617,,1050,
Mexico,MX,2021-07,TESSy,46205,1114,2.4,TRUE,Delta,B.1.617.2,1,1050,0.1
Mexico,MX,2021-07,TESSy,46205,1114,2.4,TRUE,Other,Other,390,1050,37.1
Mexico,MX,2021-08,TESSy,36652,1271,3.5,TRUE,Alpha,B.1.1.7,864,1208,71.5
Mexico,MX,2021-08,TESSy,36652,1271,3.5,TRUE,Beta,B.1.351,4,1208,0.3
Mexico,MX,2021-08,TESSy,36652,1271,3.5,TRUE,Other,B.1.525,5,1208,0.4
Mexico,MX,2021-08,TESSy,36652,1271,3.5,TRUE,Gamma,P.1,2,1208,0.2
Mexico,MX,2021-08,TESSy,36652,1271,3.5,TRUE,Other,Other,333,1208,27.6
Mexico,MX,2021-09,TESSy,33342,1293,3.9,TRUE,Alpha,B.1.1.7,908,1222,74.3
Mexico,MX,2021-09,TESSy,33342,1293,3.9,TRUE,Other,B.1.525,1,1222,0.1
Mexico,MX,2021-09,TESSy,33342,1293,3.9,TRUE,Mu,B.1.621,1,1222,0.1
Mexico,MX,2021-09,TESSy,33342,1293,3.9,TRUE,Gamma,P.1,7,1222,0.6
Mexico,MX,2021-09,TESSy,33342,1293,3.9,TRUE,Other,Other,305,1222,25
Mexico,MX,2021-10,TESSy,32745,1390,4.2,TRUE,Alpha,B.1.1.7,1117,1338,83.5
Mexico,MX,2021-10,TESSy,32745,1390,4.2,TRUE,Beta,B.1.351,6,1338,0.4
Mexico,MX,2021-10,TESSy,32745,1390,4.2,TRUE,Other,B.1.525,6,1338,0.4
Mexico,MX,2021-10,TESSy,32745,1390,4.2,TRUE,Delta,B.1.617,,1338,
Mexico,MX,2021-10,TESSy,32745,1390,4.2,TRUE,Delta,B.1.617.2,1,1338,0.1
Mexico,MX,2021-10,TESSy,32745,1390,4.2,TRUE,Mu,B.1.621,1,1338,0.1
Mexico,MX,2021-10,TESSy,32745,1390,4.2,TRUE,Lambda,C.37,1,1338,0.1
Mexico,MX,2021-10,TESSy,32745,1390,4.2,TRUE,Gamma,P.1,7,1338,0.5
Mexico,MX,2021-10,TESSy,32745,1390,4.2,TRUE,Other,Other,199,1338,14.9
Mexico,MX,2021-11,TESSy,35815,1630,4.6,TRUE,Alpha,B.1.1.7,1346,1549,86.9
Mexico,MX,2021-11,TESSy,35815,1630,4.6,TRUE,Beta,B.1.351,6,1549,0.4
Mexico,MX,2021-11,TESSy,35815,1630,4.6,TRUE,Other,B.1.525,8,1549,0.5
Mexico,MX,2021-11,TESSy,35815,1630,4.6,TRUE,Mu,B.1.621,4,1549,0.3
Mexico,MX,2021-11,TESSy,35815,1630,4.6,TRUE,Lambda,C.37,4,1549,0.3
Mexico,MX,2021-11,TESSy,35815,1630,4.6,TRUE,Gamma,P.1,10,1549,0.6
Mexico,MX,2021-11,TESSy,35815,1630,4.6,TRUE,Other,Other,171,1549,11
Mexico,MX,2021-12,TESSy,43796,2036,4.6,TRUE,Alpha,B.1.1.7,1734,1925,90.1
Mexico,MX,2021-12,TESSy,43796,2036,4.6,TRUE,Beta,B.1.351,13,1925,0.7
Mexico,MX,2021-12,TESSy,43796,2036,4.6,TRUE,Other,B.1.525,7,1925,0.4
Mexico,MX,2021-12,TESSy,43796,2036,4.6,TRUE,Mu,B.1.621,7,1925,0.4
Mexico,MX,2021-12,TESSy,43796,2036,4.6,TRUE,Lambda,C.37,2,1925,0.1
Mexico,MX,2021-12,TESSy,43796,2036,4.6,TRUE,Gamma,P.1,26,1925,1.4
Mexico,MX,2021-12,TESSy,43796,2036,4.6,TRUE,Other,Other,136,1925,7.1
Mexico,MX,2021-13,TESSy,48585,2142,4.4,TRUE,Alpha,B.1.1.7,1869,2082,89.8
Mexico,MX,2021-13,TESSy,48585,2142,4.4,TRUE,Beta,B.1.351,19,2082,0.9
Mexico,MX,2021-13,TESSy,48585,2142,4.4,TRUE,Other,B.1.525,7,2082,0.3
Mexico,MX,2021-13,TESSy,48585,2142,4.4,TRUE,Delta,B.1.617,,2082,
Mexico,MX,2021-13,TESSy,48585,2142,4.4,TRUE,Delta,B.1.617.2,2,2082,0.1
Mexico,MX,2021-13,TESSy,48585,2142,4.4,TRUE,Mu,B.1.621,5,2082,0.2
Mexico,MX,2021-13,TESSy,48585,2142,4.4,TRUE,Gamma,P.1,42,2082,2
Mexico,MX,2021-13,TESSy,48585,2142,4.4,TRUE,Other,Other,138,2082,6.6
Mexico,MX,2021-14,TESSy,58794,1960,3.3,TRUE,Alpha,B.1.1.7,1639,1862,88
Mexico,MX,2021-14,TESSy,58794,1960,3.3,TRUE,Beta,B.1.351,24,1862,1.3
Mexico,MX,2021-14,TESSy,58794,1960,3.3,TRUE,Other,B.1.525,4,1862,0.2
Mexico,MX,2021-14,TESSy,58794,1960,3.3,TRUE,Delta,B.1.617,,1862,
Mexico,MX,2021-14,TESSy,58794,1960,3.3,TRUE,Delta,B.1.617.2,4,1862,0.2
Mexico,MX,2021-14,TESSy,58794,1960,3.3,TRUE,Mu,B.1.621,3,1862,0.2
Mexico,MX,2021-14,TESSy,58794,1960,3.3,TRUE,Lambda,C.37,1,1862,0.1
Mexico,MX,2021-14,TESSy,58794,1960,3.3,TRUE,Gamma,P.1,80,1862,4.3
Mexico,MX,2021-14,TESSy,58794,1960,3.3,TRUE,Other,Other,107,1862,5.7
Mexico,MX,2021-15,TESSy,58461,2013,3.4,TRUE,Alpha,B.1.1.7,1723,1945,88.6
Mexico,MX,2021-15,TESSy,58461,2013,3.4,TRUE,Beta,B.1.351,19,1945,1
Mexico,MX,2021-15,TESSy,58461,2013,3.4,TRUE,Other,B.1.525,2,1945,0.1
Mexico,MX,2021-15,TESSy,58461,2013,3.4,TRUE,Delta,B.1.617,1,1945,0.1
Mexico,MX,2021-15,TESSy,58461,2013,3.4,TRUE,Delta,B.1.617.2,4,1945,0.2
Mexico,MX,2021-15,TESSy,58461,2013,3.4,TRUE,Mu,B.1.621,4,1945,0.2
Mexico,MX,2021-15,TESSy,58461,2013,3.4,TRUE,Lambda,C.37,1,1945,0.1
Mexico,MX,2021-15,TESSy,58461,2013,3.4,TRUE,Gamma,P.1,115,1945,5.9
Mexico,MX,2021-15,TESSy,58461,2013,3.4,TRUE,Other,Other,76,1945,3.9
Mexico,MX,2021-16,TESSy,56451,1885,3.3,TRUE,Alpha,B.1.1.7,1544,1767,87.4
Mexico,MX,2021-16,TESSy,56451,1885,3.3,TRUE,Beta,B.1.351,18,1767,1
Mexico,MX,2021-16,TESSy,56451,1885,3.3,TRUE,Other,B.1.525,11,1767,0.6
Mexico,MX,2021-16,TESSy,56451,1885,3.3,TRUE,Delta,B.1.617,,1767,
Mexico,MX,2021-16,TESSy,56451,1885,3.3,TRUE,Delta,B.1.617.2,5,1767,0.3
Mexico,MX,2021-16,TESSy,56451,1885,3.3,TRUE,Mu,B.1.621,19,1767,1.1
Mexico,MX,2021-16,TESSy,56451,1885,3.3,TRUE,Lambda,C.37,7,1767,0.4
Mexico,MX,2021-16,TESSy,56451,1885,3.3,TRUE,Gamma,P.1,106,1767,6
Mexico,MX,2021-16,TESSy,56451,1885,3.3,TRUE,Other,Other,57,1767,3.2
Mexico,MX,2021-17,TESSy,49581,1567,3.2,TRUE,Alpha,B.1.1.7,1314,1494,88
Mexico,MX,2021-17,TESSy,49581,1567,3.2,TRUE,Beta,B.1.351,25,1494,1.7
Mexico,MX,2021-17,TESSy,49581,1567,3.2,TRUE,Epsilon,B.1.427/B.1.429,1,1494,0.1
Mexico,MX,2021-17,TESSy,49581,1567,3.2,TRUE,Other,B.1.525,4,1494,0.3
Mexico,MX,2021-17,TESSy,49581,1567,3.2,TRUE,Delta,B.1.617,,1494,
Mexico,MX,2021-17,TESSy,49581,1567,3.2,TRUE,Delta,B.1.617.2,8,1494,0.5
Mexico,MX,2021-17,TESSy,49581,1567,3.2,TRUE,Mu,B.1.621,15,1494,1
